2024-06-16 06:32:23 [102023] [INFO] 127.0.0.1:48690 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:24 [102132] [INFO] 127.0.0.1:48702 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:24 [102074] [INFO] 127.0.0.1:48744 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:28 [102041] [INFO] 127.0.0.1:48664 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:28 [102125] [INFO] 127.0.0.1:48734 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:35 [102074] [INFO] 127.0.0.1:48744 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:36 [102024] [INFO] 127.0.0.1:48720 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:36 [102091] [INFO] 127.0.0.1:48716 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:36 [102027] [INFO] 127.0.0.1:48676 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:37 [102023] [INFO] 127.0.0.1:48690 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:38 [102132] [INFO] 127.0.0.1:48702 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:32:40 [102138] [INFO] 127.0.0.1:48670 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:07 [149497] [INFO] 127.0.0.1:32910 - "OPTIONS /version HTTP/1.1" 200
2024-06-16 06:57:07 [149497] [INFO] 127.0.0.1:32910 - "GET /version HTTP/1.1" 200
2024-06-16 06:57:31 [149379] [INFO] 127.0.0.1:44192 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:31 [149379] [INFO] 127.0.0.1:44192 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:31 [149396] [INFO] 127.0.0.1:44200 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:31 [149420] [INFO] 127.0.0.1:44210 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:31 [149420] [INFO] 127.0.0.1:44210 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:38 [149380] [INFO] 127.0.0.1:44254 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:41 [149315] [INFO] 127.0.0.1:44260 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:41 [149396] [INFO] 127.0.0.1:44200 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:43 [149379] [INFO] 127.0.0.1:44192 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:45 [149497] [INFO] 127.0.0.1:44232 - "POST /run_short_manoeuvre HTTP/1.1" 200
